yearID,franchID,lgID,divID,parkID,lgIDST,parkIDST,teamName,location,nickname,teamAbrFG,teamAbrBR,teamAbrLahman,teamAbrLahman45,teamAbrRetro,teamAbrMLB,teamCodeMLB
1980,10,AL,E,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1980,11,AL,W,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1980,12,AL,E,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1980,13,AL,E,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1980,14,AL,W,MIN02,,,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
1980,15,AL,W,OAK01,,,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
1980,16,AL,E,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1980,17,AL,W,ANA01,,,California Angels,California,Angels,CAL,CAL,CAL,CAL,CAL,CAL,cal
1980,18,AL,W,ARL01,,,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
1980,19,NL,W,HOU02,,,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
1980,20,NL,E,NYC17,,,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
1980,21,AL,W,KAN06,,,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
1980,22,AL,E,MIL05,,,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,ML4,MIL,MIL,MIL,ml4
1980,23,NL,E,MON02,,,Montreal Expos,Montreal,Expos,MON,MON,MON,MON,MON,MON,mon
1980,24,NL,W,SAN01,,,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
1980,25,AL,W,SEA02,,,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
1980,26,AL,E,TOR01,,,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
1981,1,NL,W,ATL01,,,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
1981,2,NL,E,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1981,3,NL,W,CIN08,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1981,4,NL,E,PIT07,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1981,5,NL,E,STL09,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1981,6,NL,E,PHI12,,2525.0,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1981,7,NL,W,SFO02,,,San Francisco Giants,San Francisco,Giants,SFG,SFG,SFN,SFN,SFN,SF,sfn
1981,8,NL,W,LOS03,,,Los Angeles Dodgers,Los Angeles,Dodgers,LAD,LAD,LAN,LAN,LAN,LA,lan
1981,9,AL,E,BAL11,,,Baltimore Orioles,Baltimore,Orioles,BAL,BAL,BAL,BAL,BAL,BAL,bal
1981,10,AL,E,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1981,11,AL,W,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1981,12,AL,E,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1981,13,AL,E,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1981,14,AL,W,MIN02,,,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
1981,15,AL,W,OAK01,,,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
1981,16,AL,E,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1981,17,AL,W,ANA01,,,California Angels,California,Angels,CAL,CAL,CAL,CAL,CAL,CAL,cal
1981,18,AL,W,ARL01,,,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
1981,19,NL,W,HOU02,,,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
1981,20,NL,E,NYC17,,,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
1981,21,AL,W,KAN06,,,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
1981,22,AL,E,MIL05,,,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,ML4,MIL,MIL,MIL,ml4
1981,23,NL,E,MON02,,,Montreal Expos,Montreal,Expos,MON,MON,MON,MON,MON,MON,mon
1981,24,NL,W,SAN01,,,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
1981,25,AL,W,SEA02,,,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
1981,26,AL,E,TOR01,,,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
1982,1,NL,W,ATL01,,,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
1982,2,NL,E,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1982,3,NL,W,CIN08,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1982,4,NL,E,PIT07,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1982,5,NL,E,STL09,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1982,6,NL,E,PHI12,,2525.0,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1982,7,NL,W,SFO02,,,San Francisco Giants,San Francisco,Giants,SFG,SFG,SFN,SFN,SFN,SF,sfn
1982,8,NL,W,LOS03,,,Los Angeles Dodgers,Los Angeles,Dodgers,LAD,LAD,LAN,LAN,LAN,LA,lan
1982,9,AL,E,BAL11,,,Baltimore Orioles,Baltimore,Orioles,BAL,BAL,BAL,BAL,BAL,BAL,bal
1982,10,AL,E,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1982,11,AL,W,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1982,12,AL,E,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1982,13,AL,E,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1982,14,AL,W,MIN03,,,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
1982,15,AL,W,OAK01,,,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
1982,16,AL,E,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1982,17,AL,W,ANA01,,,California Angels,California,Angels,CAL,CAL,CAL,CAL,CAL,CAL,cal
1982,18,AL,W,ARL01,,,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
1982,19,NL,W,HOU02,,,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
1982,20,NL,E,NYC17,,,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
1982,21,AL,W,KAN06,,,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
1982,22,AL,E,MIL05,,,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,ML4,MIL,MIL,MIL,ml4
1982,23,NL,E,MON02,,,Montreal Expos,Montreal,Expos,MON,MON,MON,MON,MON,MON,mon
1982,24,NL,W,SAN01,,,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
1982,25,AL,W,SEA02,,,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
1982,26,AL,E,TOR01,,,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
1983,1,NL,W,ATL01,,,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
1983,2,NL,E,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1983,3,NL,W,CIN08,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1983,4,NL,E,PIT07,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1983,5,NL,E,STL09,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1983,6,NL,E,PHI12,,2525.0,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1983,7,NL,W,SFO02,,,San Francisco Giants,San Francisco,Giants,SFG,SFG,SFN,SFN,SFN,SF,sfn
1983,8,NL,W,LOS03,,,Los Angeles Dodgers,Los Angeles,Dodgers,LAD,LAD,LAN,LAN,LAN,LA,lan
1983,9,AL,E,BAL11,,,Baltimore Orioles,Baltimore,Orioles,BAL,BAL,BAL,BAL,BAL,BAL,bal
1983,10,AL,E,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1983,11,AL,W,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1983,12,AL,E,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1983,13,AL,E,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1983,14,AL,W,MIN03,,,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
1983,15,AL,W,OAK01,,,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
1983,16,AL,E,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1983,17,AL,W,ANA01,,,California Angels,California,Angels,CAL,CAL,CAL,CAL,CAL,CAL,cal
1983,18,AL,W,ARL01,,,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
1983,19,NL,W,HOU02,,,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
1983,20,NL,E,NYC17,,,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
1983,21,AL,W,KAN06,,,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
1983,22,AL,E,MIL05,,,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,ML4,MIL,MIL,MIL,ml4
1983,23,NL,E,MON02,,,Montreal Expos,Montreal,Expos,MON,MON,MON,MON,MON,MON,mon
1983,24,NL,W,SAN01,,,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
1983,25,AL,W,SEA02,,,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
1983,26,AL,E,TOR01,,,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
1984,1,NL,W,ATL01,,,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
1984,2,NL,E,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1984,3,NL,W,CIN08,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1984,4,NL,E,PIT07,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1984,5,NL,E,STL09,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1984,6,NL,E,PHI12,,2525.0,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1984,7,NL,W,SFO02,,,San Francisco Giants,San Francisco,Giants,SFG,SFG,SFN,SFN,SFN,SF,sfn
1984,8,NL,W,LOS03,,,Los Angeles Dodgers,Los Angeles,Dodgers,LAD,LAD,LAN,LAN,LAN,LA,lan
1984,9,AL,E,BAL11,,,Baltimore Orioles,Baltimore,Orioles,BAL,BAL,BAL,BAL,BAL,BAL,bal
1984,10,AL,E,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1984,11,AL,W,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1984,12,AL,E,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1984,13,AL,E,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1984,14,AL,W,MIN03,,,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
1984,15,AL,W,OAK01,,,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
1984,16,AL,E,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1984,17,AL,W,ANA01,,,California Angels,California,Angels,CAL,CAL,CAL,CAL,CAL,CAL,cal
1984,18,AL,W,ARL01,,,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
1984,19,NL,W,HOU02,,,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
1984,20,NL,E,NYC17,,,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
1984,21,AL,W,KAN06,,,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
1984,22,AL,E,MIL05,,,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,ML4,MIL,MIL,MIL,ml4
1984,23,NL,E,MON02,,,Montreal Expos,Montreal,Expos,MON,MON,MON,MON,MON,MON,mon
1984,24,NL,W,SAN01,,,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
1984,25,AL,W,SEA02,,,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
1984,26,AL,E,TOR01,,,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
1985,1,NL,W,ATL01,,,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
1985,2,NL,E,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1985,3,NL,W,CIN08,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1985,4,NL,E,PIT07,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1985,5,NL,E,STL09,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1985,6,NL,E,PHI12,,2525.0,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1985,7,NL,W,SFO02,,,San Francisco Giants,San Francisco,Giants,SFG,SFG,SFN,SFN,SFN,SF,sfn
1985,8,NL,W,LOS03,,,Los Angeles Dodgers,Los Angeles,Dodgers,LAD,LAD,LAN,LAN,LAN,LA,lan
1985,9,AL,E,BAL11,,,Baltimore Orioles,Baltimore,Orioles,BAL,BAL,BAL,BAL,BAL,BAL,bal
1985,10,AL,E,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1985,11,AL,W,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1985,12,AL,E,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1985,13,AL,E,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1985,14,AL,W,MIN03,,,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
1985,15,AL,W,OAK01,,,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
1985,16,AL,E,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1985,17,AL,W,ANA01,,,California Angels,California,Angels,CAL,CAL,CAL,CAL,CAL,CAL,cal
1985,18,AL,W,ARL01,,,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
1985,19,NL,W,HOU02,,,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
1985,20,NL,E,NYC17,,,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
1985,21,AL,W,KAN06,,,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
1985,22,AL,E,MIL05,,,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,ML4,MIL,MIL,MIL,ml4
1985,23,NL,E,MON02,,,Montreal Expos,Montreal,Expos,MON,MON,MON,MON,MON,MON,mon
1985,24,NL,W,SAN01,,,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
1985,25,AL,W,SEA02,,,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
1985,26,AL,E,TOR01,,,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
1986,1,NL,W,ATL01,,,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
1986,2,NL,E,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1986,3,NL,W,CIN08,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1986,4,NL,E,PIT07,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1986,5,NL,E,STL09,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1986,6,NL,E,PHI12,,2525.0,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1986,7,NL,W,SFO02,,,San Francisco Giants,San Francisco,Giants,SFG,SFG,SFN,SFN,SFN,SF,sfn
1986,8,NL,W,LOS03,,,Los Angeles Dodgers,Los Angeles,Dodgers,LAD,LAD,LAN,LAN,LAN,LA,lan
1986,9,AL,E,BAL11,,,Baltimore Orioles,Baltimore,Orioles,BAL,BAL,BAL,BAL,BAL,BAL,bal
1986,10,AL,E,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1986,11,AL,W,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1986,12,AL,E,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1986,13,AL,E,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1986,14,AL,W,MIN03,,,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
1986,15,AL,W,OAK01,,,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
1986,16,AL,E,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1986,17,AL,W,ANA01,,,California Angels,California,Angels,CAL,CAL,CAL,CAL,CAL,CAL,cal
1986,18,AL,W,ARL01,,,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
1986,19,NL,W,HOU02,,,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
1986,20,NL,E,NYC17,,,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
1986,21,AL,W,KAN06,,,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
1986,22,AL,E,MIL05,,,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,ML4,MIL,MIL,MIL,ml4
1986,23,NL,E,MON02,,,Montreal Expos,Montreal,Expos,MON,MON,MON,MON,MON,MON,mon
1986,24,NL,W,SAN01,,,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
1986,25,AL,W,SEA02,,,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
1986,26,AL,E,TOR01,,,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
1987,1,NL,W,ATL01,,,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
1987,2,NL,E,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1987,3,NL,W,CIN08,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1987,4,NL,E,PIT07,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1987,5,NL,E,STL09,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1987,6,NL,E,PHI12,,2525.0,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1987,7,NL,W,SFO02,,,San Francisco Giants,San Francisco,Giants,SFG,SFG,SFN,SFN,SFN,SF,sfn
1987,8,NL,W,LOS03,,,Los Angeles Dodgers,Los Angeles,Dodgers,LAD,LAD,LAN,LAN,LAN,LA,lan
1987,9,AL,E,BAL11,,,Baltimore Orioles,Baltimore,Orioles,BAL,BAL,BAL,BAL,BAL,BAL,bal
1987,10,AL,E,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1987,11,AL,W,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1987,12,AL,E,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1987,13,AL,E,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1987,14,AL,W,MIN03,,,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
1987,15,AL,W,OAK01,,,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
1987,16,AL,E,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1987,17,AL,W,ANA01,,,California Angels,California,Angels,CAL,CAL,CAL,CAL,CAL,CAL,cal
1987,18,AL,W,ARL01,,,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
1987,19,NL,W,HOU02,,,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
1987,20,NL,E,NYC17,,,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
1987,21,AL,W,KAN06,,,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
1987,22,AL,E,MIL05,,,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,ML4,MIL,MIL,MIL,ml4
1987,23,NL,E,MON02,,,Montreal Expos,Montreal,Expos,MON,MON,MON,MON,MON,MON,mon
1987,24,NL,W,SAN01,,,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
1987,25,AL,W,SEA02,,,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
1987,26,AL,E,TOR01,,,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
1988,1,NL,W,ATL01,,,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
1988,2,NL,E,CHI11,,,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
1988,3,NL,W,CIN08,,,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
1988,4,NL,E,PIT07,,,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
1988,5,NL,E,STL09,,,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
1988,6,NL,E,PHI12,,2525.0,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
1988,7,NL,W,SFO02,,,San Francisco Giants,San Francisco,Giants,SFG,SFG,SFN,SFN,SFN,SF,sfn
1988,8,NL,W,LOS03,,,Los Angeles Dodgers,Los Angeles,Dodgers,LAD,LAD,LAN,LAN,LAN,LA,lan
1988,9,AL,E,BAL11,,,Baltimore Orioles,Baltimore,Orioles,BAL,BAL,BAL,BAL,BAL,BAL,bal
1988,10,AL,E,BOS07,,,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
1988,11,AL,W,CHI10,,,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
1988,12,AL,E,CLE07,,,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
1988,13,AL,E,DET04,,,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
1988,14,AL,W,MIN03,,,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
1988,15,AL,W,OAK01,,,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
1988,16,AL,E,NYC16,,,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
1988,17,AL,W,ANA01,,,California Angels,California,Angels,CAL,CAL,CAL,CAL,CAL,CAL,cal
1988,18,AL,W,ARL01,,,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
1988,19,NL,W,HOU02,,,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
1988,20,NL,E,NYC17,,,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
1988,21,AL,W,KAN06,,,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
1988,22,AL,E,MIL05,,,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,ML4,MIL,MIL,MIL,ml4
1988,23,NL,E,MON02,,,Montreal Expos,Montreal,Expos,MON,MON,MON,MON,MON,MON,mon
